7.341340541839599609e+00,6.311045646667480469e+00,6.059545040130615234e+00,5.490576744079589844e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,7.363810539245605469e+00,7.987282276153564453e+00,6.227324962615966797e+00,5.908260345458984375e+00
8.200814247131347656e+00,4.281596183776855469e+00,8.063303947448730469e+00,3.847154378890991211e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,7.025359630584716797e+00,1.045689582824707031e+01,7.657493114471435547e+00,7.204997539520263672e+00
6.512559890747070312e+00,4.625656127929687500e+00,6.328687667846679688e+00,8.502129554748535156e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,9.828538894653320312e+00,9.268680572509765625e+00,9.217203140258789062e+00,6.264694213867187500e+00
7.659542083740234375e+00,3.521991729736328125e+00,8.599742889404296875e+00,4.370312213897705078e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,4.348864555358886719e+00,7.317542076110839844e+00,5.403589248657226562e+00,9.866123199462890625e-01
4.016685485839843750e+00,7.023457050323486328e+00,2.399094104766845703e+00,8.771315574645996094e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,5.889634132385253906e+00,4.797908306121826172e+00,5.668312072753906250e+00,4.493294715881347656e+00
8.427688598632812500e+00,9.774917602539062500e+00,7.919832229614257812e+00,6.315625667572021484e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,6.863167762756347656e+00,6.479585170745849609e+00,7.199029922485351562e+00,5.496529102325439453e+00
8.420274734497070312e+00,9.910888671875000000e+00,3.710716247558593750e+00,8.932813644409179688e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,4.226019859313964844e+00,9.294307708740234375e+00,8.773199081420898438e+00,6.944210529327392578e+00
1.116126251220703125e+01,5.059328079223632812e+00,6.104915142059326172e+00,8.205952644348144531e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,5.347480773925781250e+00,5.070744991302490234e+00,7.034262657165527344e+00,7.125295162200927734e+00
7.695858001708984375e+00,8.654128074645996094e+00,6.149133205413818359e+00,4.501497745513916016e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,6.577836036682128906e+00,9.913715362548828125e+00,2.020858287811279297e+00,8.842261314392089844e+00
8.009710311889648438e+00,8.053191184997558594e+00,4.769150733947753906e+00,6.513585567474365234e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,6.361319541931152344e+00,6.900082588195800781e+00,7.547121047973632812e+00,3.773507118225097656e+00
7.177185058593750000e+00,5.567344665527343750e+00,8.675052642822265625e+00,8.321062088012695312e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,5.876982688903808594e+00,7.645055770874023438e+00,6.232970237731933594e+00,3.172271251678466797e+00
