3.444854736328125000e+00,2.214637279510498047e+00,3.654244840145111084e-01,3.258523225784301758e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,6.158124923706054688e+00,4.893152713775634766e+00,4.285979270935058594e+00,1.334086418151855469e+00
4.825781345367431641e+00,4.523220539093017578e+00,3.986305475234985352e+00,5.711367607116699219e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,4.182126224040985107e-01,5.954638004302978516e+00,4.705709934234619141e+00,2.425997734069824219e+00
2.528658628463745117e+00,6.421999454498291016e+00,5.494991302490234375e+00,4.602193355560302734e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,1.488570690155029297e+00,5.762584209442138672e+00,3.059295177459716797e+00,3.999751329421997070e+00
2.762464880943298340e-01,3.390437841415405273e+00,1.549228429794311523e+00,4.429093837738037109e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,6.034879684448242188e+00,6.084696769714355469e+00,5.516134738922119141e+00,5.134313106536865234e+00
4.051645278930664062e+00,1.390468716621398926e+00,3.658271312713623047e+00,5.022774219512939453e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,1.001845121383666992e+00,5.283914089202880859e+00,3.976866960525512695e+00,5.031766295433044434e-01
2.892209768295288086e+00,5.831439971923828125e+00,3.161975860595703125e+00,2.167145252227783203e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,6.540967941284179688e+00,8.333114981651306152e-01,4.355960369110107422e+00,1.656511425971984863e+00
2.339057207107543945e+00,4.330301284790039062e+00,4.704589366912841797e+00,1.014267802238464355e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,9.590673446655273438e-01,2.426415681838989258e+00,1.879628062248229980e+00,6.540368080139160156e+00
9.570169448852539062e-01,1.790382504463195801e+00,1.133891224861145020e+00,6.182209014892578125e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,4.673506021499633789e-01,6.398167610168457031e+00,3.290637493133544922e+00,4.906211853027343750e+00
6.753563880920410156e-01,6.495865821838378906e+00,1.939372777938842773e+00,9.495382308959960938e-01,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,2.875771522521972656e+00,6.189745426177978516e+00,2.276199579238891602e+00,6.018184185028076172e+00
6.588235378265380859e+00,5.941339015960693359e+00,2.312515497207641602e+00,6.903039216995239258e-01,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,4.221021652221679688e+00,1.186054706573486328e+00,3.591487884521484375e+00,1.657521128654479980e+00
2.862620353698730469e+00,2.411916017532348633e+00,4.456760406494140625e+00,2.298392534255981445e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,1.730902075767517090e+00,5.815299987792968750e+00,2.398585081100463867e+00,6.140969753265380859e+00
5.744651317596435547e+00,2.361631691455841064e-01,1.466035962104797363e+00,4.162053108215332031e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,4.280051231384277344e+00,6.522402286529541016e+00,2.256897926330566406e+00,1.595580220222473145e+00
1.570314764976501465e+00,2.966519355773925781e+00,1.194611787796020508e+00,2.290428638458251953e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,6.612355709075927734e+00,3.837424755096435547e+00,4.103590488433837891e+00,2.315488576889038086e+00
5.428575038909912109e+00,1.679724812507629395e+00,1.120313778519630432e-01,3.598355054855346680e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,4.611377239227294922e+00,5.065015792846679688e+00,6.105182170867919922e+00,3.951037645339965820e+00
2.604886531829833984e+00,4.538893222808837891e+00,1.651222109794616699e+00,3.066692054271697998e-01,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,1.377784609794616699e+00,5.682589530944824219e+00,6.434052467346191406e+00,1.370465159416198730e+00
3.708882331848144531e+00,7.479342818260192871e-01,4.254239082336425781e+00,6.159894466400146484e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,7.544621229171752930e-01,5.896831512451171875e+00,1.658124685287475586e+00,6.225147724151611328e+00
9.275670051574707031e-01,6.202325820922851562e+00,1.318500041961669922e+00,1.179840683937072754e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,5.731489181518554688e+00,4.300099372863769531e+00,8.605783581733703613e-01,1.556237936019897461e+00
2.901673793792724609e+00,5.069384574890136719e+00,5.506678581237792969e+00,3.516082763671875000e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,6.491192817687988281e+00,2.797383308410644531e+00,6.369716644287109375e+00,5.157716751098632812e+00
3.511226177215576172e+00,8.637691736221313477e-01,3.431305408477783203e+00,2.512750148773193359e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,7.064848542213439941e-01,5.416118144989013672e+00,5.363767623901367188e+00,3.142056226730346680e+00
6.614034771919250488e-01,6.464843750000000000e+00,4.314415931701660156e+00,3.193930625915527344e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,7.036345601081848145e-01,3.546875715255737305e+00,1.632663011550903320e+00,5.686680793762207031e+00
2.487825393676757812e+00,6.417702674865722656e+00,2.422671794891357422e+00,5.441207885742187500e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.183041572570800781e+00,1.712231278419494629e+00,4.400959491729736328e+00,4.340170860290527344e+00
2.495065331459045410e-01,2.380828619003295898e+00,4.800754547119140625e+00,6.376330852508544922e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,2.833949804306030273e+00,2.287179470062255859e+00,5.347230911254882812e+00,9.957572221755981445e-01
1.083934664726257324e+00,4.944118022918701172e+00,4.655385494232177734e+00,5.070875644683837891e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.186162233352661133e+00,5.615266799926757812e+00,3.151522397994995117e+00,5.433187961578369141e+00
2.833158254623413086e+00,5.128204345703125000e+00,1.893199533224105835e-01,1.585472941398620605e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,5.504641532897949219e+00,3.528260946273803711e+00,2.593548774719238281e+00,2.908813953399658203e+00
