3.108448505401611328e+00,2.004615783691406250e+00,5.570195913314819336e-01,4.458590984344482422e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,2.597034215927124023e+00,6.220783710479736328e+00,9.501394033432006836e-01,4.877120018005371094e+00
5.722967147827148438e+00,4.818157672882080078e+00,5.079585552215576172e+00,6.319216251373291016e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.049695491790771484e+00,3.140500307083129883e+00,2.595149040222167969e+00,8.549857735633850098e-01
5.810552120208740234e+00,1.078996658325195312e-01,1.608360409736633301e+00,4.701498508453369141e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,1.768507242202758789e+00,6.055551052093505859e+00,2.122350692749023438e+00,5.995147228240966797e-01
9.266149997711181641e-01,1.656467318534851074e-01,1.526836514472961426e+00,5.045219898223876953e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,1.289805412292480469e+00,1.545101284980773926e+00,6.631914615631103516e+00,1.718667507171630859e+00
3.724862098693847656e+00,4.804276943206787109e+00,4.659842967987060547e+00,2.314428806304931641e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,4.651615619659423828e+00,3.156444072723388672e+00,5.316585540771484375e+00,1.291804075241088867e+00
4.536230087280273438e+00,3.849771499633789062e+00,9.522376656532287598e-01,2.797139167785644531e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,5.023919105529785156e+00,1.466440916061401367e+00,1.606858372688293457e-01,5.268250942230224609e+00
2.734399318695068359e+00,4.963867187500000000e+00,5.607938766479492188e-02,1.989364624023437500e-03,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.118779659271240234e-01,3.133090257644653320e+00,6.672938346862792969e+00,6.322949886322021484e+00
2.409606695175170898e+00,1.900361418724060059e+00,3.975392580032348633e+00,6.025830745697021484e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,6.800738334655761719e+00,5.847889184951782227e-01,6.038817882537841797e+00,9.842277169227600098e-01
1.963841199874877930e+00,2.378947138786315918e-01,2.162260770797729492e+00,2.809524059295654297e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.221694231033325195e-01,5.302320003509521484e+00,6.038031578063964844e+00,1.109817624092102051e+00
3.109022617340087891e+00,1.333162188529968262e+00,3.077759027481079102e+00,2.239872694015502930e+00,3.333300113677978516e+00,3.333300113677978516e+00,3.333300113677978516e+00,5.740802288055419922e+00,6.712005615234375000e+00,5.679844379425048828e+00,6.178804397583007812e+00
